CEST;NCM/SH;Segmento CEST;Item;Descrição CEST
2006300;70102000;20. Produtos de perfumaria e de higiene pessoal e cosméticos;63.0;Mamadeiras
2006400;82121020;20. Produtos de perfumaria e de higiene pessoal e cosméticos;64.0;Aparelhos e lâminas de barbear
2006400;82122010;20. Produtos de perfumaria e de higiene pessoal e cosméticos;64.0;Aparelhos e lâminas de barbear
2100100;73211100;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1.0;Fogões de cozinha de uso doméstico e suas partes
2100100;73218100;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1.0;Fogões de cozinha de uso doméstico e suas partes
2100100;73219000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;1.0;Fogões de cozinha de uso doméstico e suas partes
2100200;84181000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;2.0;"Combinações de refrigeradores e congeladores (""freezers""), munidos de portas exteriores separadas"
2100300;84182100;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;3.0;Refrigeradores do tipo doméstico, de compressão
2100400;84182900;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;4.0;Outros refrigeradores do tipo doméstico
2100500;84183000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;5.0;"Congeladores (""freezers"") horizontais tipo arca, de capacidade não superior a 800 litros"
2100600;84184000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;6.0;"Congeladores (""freezers"") verticais tipo armário, de capacidade não superior a 900 litros"
2100700;841850;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;7.0;Outros móveis (arcas, armários, vitrines, balcões e móveis semelhantes) para a conservação e exposição de produtos, que incorporem um equipamento para a produção de frio
2100800;8418699;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;8.0;Mini adega e similares
2100900;84186999;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;9.0;Máquinas para produção de gelo
2101000;84189900;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;10.0;Partes dos refrigeradores, congeladores, mini adegas e similares, máquinas para produção de gelo e bebedouros descritos nos CEST 21.002.00, 21.003.00, 21.004.00, 21.005.00, 21.006.00, 21.007.00, 21.008.00, 21.009.00 e 21.013.00
2101100;842112;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;11.0;Secadoras de roupa de uso doméstico
2101200;84211990;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;12.0;Outras secadoras de roupas e centrífugas de uso doméstico
2101300;84186931;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;13.0;Bebedouros refrigerados para água
2101400;84219;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;14.0;Partes das secadoras de roupas e centrífugas de uso doméstico e dos aparelhos para filtrar ou depurar água, descritos nos CEST 21.011.00, 21.012.00 e 21.098.00
2101500;84221100;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;15.0;Máquinas de lavar louça do tipo doméstico e suas partes
2101500;84229010;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;15.0;Máquinas de lavar louça do tipo doméstico e suas partes
2101600;844331;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;16.0;Máquinas que executem pelo menos duas das seguintes funções: impressão, cópia ou transmissão de telecópia (fax), capazes de ser conectadas a uma máquina automática para processamento de dados ou a uma rede
2101700;844332;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;17.0;Outras impressoras, máquinas copiadoras e telecopiadores (fax), mesmo combinados entre si, capazes de ser conectados a uma máquina automática para processamento de dados ou a uma rede
2101800;84439;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;18.0;"Partes e acessórios de máquinas e aparelhos de impressão por meio de blocos, cilindros e outros elementos de impressão da posição 8442; e de outras impressoras, máquinas copiadoras e telecopiadores (fax), mesmo combinados entre si"
2101900;84501100;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;19.0;Máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, de capacidade não superior a 10 kg, em peso de roupa seca, inteiramente automáticas
2102000;84501200;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;20.0;Outras máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, com secador centrífugo incorporado
2102100;84501900;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;21.0;Outras máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico
2102200;845020;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;22.0;Máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico, de capacidade superior a 10 kg, em peso de roupa seca
2102300;845090;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;23.0;Partes de máquinas de lavar roupa, mesmo com dispositivos de secagem, de uso doméstico
2102400;84512100;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;24.0;Máquinas de secar de uso doméstico de capacidade não superior a 10 kg, em peso de roupa seca
2102500;84512990;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;25.0;Outras máquinas de secar de uso doméstico
2102600;845190;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;26.0;Partes de máquinas de secar de uso doméstico
2102700;84521000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;27.0;Máquinas de costura de uso doméstico
2102800;847130;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;28.0;Máquinas automáticas para processamento de dados, portáteis, de peso não superior a 10 kg, contendo pelo menos uma unidade central de processamento, um teclado e uma tela
2102900;84714;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;29.0;Outras máquinas automáticas para processamento de dados
2103000;84715010;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;30.0;"Unidades de processamento, de pequena capacidade, exceto as das subposições 8471.41 ou 8471.49, podendo conter, no mesmo corpo, um ou dois dos seguintes tipos de unidades: unidade de memória, unidade de entrada e unidade de saída;baseadas em microprocessadores, com capacidade de instalação, dentro do mesmo gabinete, de unidades de memória da subposição 8471.70, podendo conter múltiplos conectores de expansão (""slots""), e valor FOB inferior ou igual a US$ 12.500,00, por unidade"
2103100;8471605;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;31.0;Unidades de entrada, exceto as classificadas no código 8471.60.54
2103200;84716090;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;32.0;Outras unidades de entrada ou de saída, podendo conter, no mesmo corpo, unidades de memória
2103300;847170;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;33.0;Unidades de memória
2103400;847190;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;34.0;"Outras máquinas automáticas para processamento de dados e suas unidades; leitores magnéticos ou ópticos, máquinas para registrar dados em suporte sob forma codificada, e máquinas para processamento desses dados, não especificadas nem compreendidas em outras posições"
2103500;847330;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;35.0;Partes e acessórios das máquinas da posição 84.71
2103600;85043;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;36.0;Outros transformadores, exceto os classificados nos códigos 8504.33.00 e 8504.34.00
2103700;85044010;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;37.0;Carregadores de acumuladores
2103800;85044040;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;38.0;"Equipamentos de alimentação ininterrupta de energia (UPS ou ""no break"")"
2103900;85078000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;39.0;Outros acumuladores
2104000;8508;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;40.0;Aspiradores
2104100;8509;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;41.0;Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico e suas partes
2104200;85098010;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;42.0;Enceradeiras
2104300;85161000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;43.0;Chaleiras elétricas
2104400;85164000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;44.0;Ferros elétricos de passar
2104500;85165000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;45.0;Fornos de microondas
2104600;85166000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;46.0;"Outros fornos; fogareiros (incluídas as chapas de cocção), grelhas e assadeiras, exceto os portáteis"
2104700;85166000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;47.0;"Outros fornos; fogareiros (incluídas as chapas de cocção), grelhas e assadeiras, portáteis"
2104800;85167100;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;48.0;Outros aparelhos eletrotérmicos de uso doméstico - Cafeteiras
2104900;85167200;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;49.0;Outros aparelhos eletrotérmicos de uso doméstico - Torradeiras
2105000;851679;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;50.0;Outros aparelhos eletrotérmicos de uso doméstico
2105100;85169000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;51.0;Partes das chaleiras, ferros, fornos e outros aparelhos eletrotérmicos da posição 85.16, descritos nos CEST 21.043.00, 21.044.00, 21.045.00, 21.046.00, 21.047.00, 21.048.00, 21.049.00 e 21.050.00
2105200;85171100;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;52.0;Aparelhos telefônicos por fio com unidade auscultador - microfone sem fio
2105300;8517123;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53.0;Telefones para redes celulares, exceto por satélite,os de uso automotivo e os classificados no CEST 21.053.01
2105301;85171231;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53.1;Telefones para redes celulares portáteis, exceto por satélite
2105400;851712;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;54.0;Outros telefones para outras redes sem fio, exceto para redes de celulares e os de uso automotivo
2105500;85171891;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;55.0;Outros aparelhos telefônicos não combinados com outros aparelhos
2105501;85171899;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;55.1;Outros aparelhos telefônicos
2105600;8517625;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;56.0;Aparelhos para transmissão ou recepção de voz, imagem ou outros dados em rede com fio, exceto os classificados nos códigos 8517.62.51, 8517.62.52 e 8517.62.53
2105700;8518;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;57.0;"Microfones e seus suportes; altofalantes, mesmo montados nos seus receptáculos, fones de ouvido (auscultadores), mesmo combinados com microfone e conjuntos ou sortidos constituídos por um microfone e um ou mais alto-falantes, amplificadores elétricos de audiofreqüência, aparelhos elétricos de amplificação de som; suas partes e acessórios; exceto os de uso automotivo"
2105800;8519;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;58.0;"Aparelhos de radiodifusão suscetíveis de funcionarem sem fonte externa de energia. Aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo"
2105800;8522;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;58.0;"Aparelhos de radiodifusão suscetíveis de funcionarem sem fonte externa de energia. Aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo"
2105800;85271;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;58.0;"Aparelhos de radiodifusão suscetíveis de funcionarem sem fonte externa de energia. Aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo"
2105900;85198190;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;59.0;"Outros aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo"
2106000;85219010;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;60.0;Gravador-reprodutor e editor de imagem e som, em discos, por meio magnético, óptico ou optomagnético, exceto de uso automotivo
2106100;85219090;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;61.0;Outros aparelhos videofônicos de gravação ou reprodução, mesmo incorporando um receptor de sinais videofônicos, exceto os de uso automotivo
2106200;85235110;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;62.0;"Cartões de memória (""memory cards"")"
2106300;85235200;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;63.0;"Cartões inteligentes (""smart cards"")"
2106400;85235200;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;64.0;"Cartões inteligentes (""sim cards"")"
2106500;8525802;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;65.0;Câmeras fotográficas digitais e câmeras de vídeo e suas partes
2106600;85279;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;66.0;Outros aparelhos receptores para radiodifusão, mesmo combinados num invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, inclusive caixa acústica para Home Theaters classificados na posição 8518
2106700;85284929;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;67.0;Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos
2106700;85285920;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;67.0;Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos
2106700;852869;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;67.0;Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos
2106701;85286100;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;67.1;Projetores dos tipos exclusiva ou principalmente utilizados num sistema automático para processamento de dados da posição 84.71
2106800;85285120;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;68.0;Outros monitores dos tipos utilizados exclusiva ou principalmente com uma máquina automática para processamento de dados da posição 84.71, policromáticos
2106900;85287;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;69.0;Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de CRT (tubo de raios catódicos)
2107000;85287;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;70.0;Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de LCD (Display de Cristal Líquido)
2107100;85287;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;71.0;Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de Plasma
2107200;85287;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;72.0;Outros aparelhos receptores de televisão não dotados de monitores ou display de vídeo
2107300;85287;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;73.0;Outros aparelhos receptores de televisão não relacionados nos CEST 21.069.00, 21.070.00, 21.071.00 e 21.072.00
2107400;900610;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;74.0;Câmeras fotográficas dos tipos utilizadas para preparação de clichês ou cilindros de impressão
2107500;90064000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;75.0;Câmeras fotográficas para filmes de revelação e copiagem instantâneas
2107600;90189050;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;76.0;Aparelhos de diatermia
2107700;90191000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;77.0;Aparelhos de massagem
2107800;90328911;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;78.0;Reguladores de voltagem eletrônicos
2107900;95045000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;79.0;Consoles e máquinas de jogos de vídeo, exceto os classificados na subposição 9504.30
2108000;8517621;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;80.0;Multiplexadores e concentradores
2108100;85176222;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;81.0;Centrais automáticas privadas, de capacidade inferior ou igual a 25 ramais
2108200;85176239;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;82.0;Outros aparelhos para comutação
2108300;8517624;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;83.0;Roteadores digitais, em redes com ou sem fio
2108400;85176262;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;84.0;"Aparelhos emissores com receptor incorporado de sistema troncalizado (""trunking""), de tecnologia celular"
2108500;8517629;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;85.0;Outros aparelhos de recepção, conversão e transmissão ou regeneração de voz, imagens ou outros dados, incluindo os aparelhos de comutação e roteamento
2108600;85177021;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;86.0;Antenas próprias para telefones celulares portáteis, exceto as telescópicas
2108700;821490;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;87.0;Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, e suas partes
2108700;8510;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;87.0;Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, e suas partes
2108800;84145;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;88.0;Ventiladores, exceto os de uso agrícola
2108900;84145990;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;89.0;Ventiladores de uso agrícola
2109000;84146000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;90.0;Coifas com dimensão horizontal máxima não superior a 120 cm
2109100;84149020;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;91.0;Partes de ventiladores ou coifas aspirantes
2109200;841510;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;92.0;Máquinas e aparelhos de ar condicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente
2109200;84158;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;92.0;Máquinas e aparelhos de ar condicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente
2109300;84151011;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;93.0;Aparelhos de ar-condicionado tipo Split System (sistema com elementos separados) com unidade externa e interna
2109400;84151019;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;94.0;Aparelhos de ar-condicionado com capacidade inferior ou igual a 30.000 frigorias/hora
2109500;84151090;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;95.0;Aparelhos de ar-condicionado com capacidade acima de 30.000 frigorias/hora
2109600;84159010;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;96.0;Unidades evaporadoras (internas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora
2109700;84159020;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;97.0;Unidades condensadoras (externas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora
2109800;84212100;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;98.0;Aparelhos elétricos para filtrar ou depurar água (purificadores de água refrigerados), exceto os itens classificados no CEST 21.098.01
2109801;84212100;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;98.1;Outros aparelhos elétricos para filtrar ou depurar água
2109900;84243010;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;99.0;Lavadora de alta pressão e suas partes
2109900;84243090;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;99.0;Lavadora de alta pressão e suas partes
2109900;84249090;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;99.0;Lavadora de alta pressão e suas partes
2110000;84672100;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;100.0;Furadeiras elétricas
2110100;85162;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;101.0;Aparelhos elétricos para aquecimento de ambientes
2110200;85163100;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;102.0;Secadores de cabelo
2110300;85163200;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;103.0;Outros aparelhos para arranjos do cabelo
2110400;8527;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;104.0;Aparelhos receptores para radiodifusão, mesmo combinados num mesmo invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, exceto os classificados na posição 8527.1, 8527.2 e 8527.9 que sejam de uso automotivo
2110500;84796000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;105.0;Climatizadores de ar
2110600;84159090;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;106.0;Outras partes para máquinas e aparelhos de ar-condicionado que contenham um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluindo as máquinas e aparelhos em que a umidade não seja regulável separadamente
2110700;85258019;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;107.0;Câmeras de televisão e suas partes
2110800;84231000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;108.0;Balanças de uso doméstico
2110900;8540;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;109.0;Tubos e válvulas, eletrônicos, de cátodo quente, cátodo frio ou fotocátodo (por exemplo, tubos e válvulas, de vácuo, de vapor ou de gás, ampolas retificadoras de vapor de mercúrio, tubos catódicos, tubos e válvulas para câmeras de televisão)
2111000;8517;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;110.0;"Aparelhos elétricos para telefonia; outros aparelhos para transmissão ou recepção de voz, imagens ou outros dados, incluídos os aparelhos para comunicação em redes por fio ou redes sem fio (tal como uma rede local (LAN) ou uma rede de área estendida (WAN), incluídas suas partes, exceto os de uso automotivo e os classificados nos códigos 8517.62.51, 8517.62.52 e 8517.62.53"
2111100;8517;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;111.0;"Interfones, seus acessórios, tomadas e ""plugs"""
2111200;8529;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;112.0;"Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8525 a 8528; exceto as de uso automotivo"
2111300;8531;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;113.0;"Aparelhos elétricos de sinalização acústica ou visual (por exemplo, campainhas, sirenes, quadros indicadores, aparelhos de alarme para proteção contra roubo ou incêndio); exceto os de uso automotivo e os classificados nas posições 8531.10 e 8531.80.00."
2111400;853110;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;114.0;Aparelhos elétricos de alarme, para proteção contra roubo ou incêndio e aparelhos semelhantes, exceto os de uso automotivo
2111500;85318000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;115.0;Outros aparelhos de sinalização acústica ou visual, exceto os de uso automotivo
2111600;853400;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;116.0;Circuitos impressos, exceto os de uso automotivo
2111700;85414011;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;117.0;"Diodos emissores de luz (LED), exceto diodos ""laser"""
2111700;85414021;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;117.0;"Diodos emissores de luz (LED), exceto diodos ""laser"""
2111700;85414022;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;117.0;"Diodos emissores de luz (LED), exceto diodos ""laser"""
2111800;85437092;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;118.0;Eletrificadores de cercas eletrônicos
2111900;90303;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;119.0;"Aparelhos e instrumentos para medida ou controle da tensão, intensidade, resistência ou da potência, sem dispositivo registrador; exceto os de uso automotivo"
2112000;903089;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;120.0;Analisadores lógicos de circuitos digitais, de espectro de frequência, frequencímetros, fasímetros, e outros instrumentos e aparelhos de controle de grandezas elétricas e detecção
2112100;910700;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;121.0;Interruptores horários e outros aparelhos que permitam acionar um mecanismo em tempo determinado, munidos de maquinismo de aparelhos de relojoaria ou de motor síncrono
2112200;9405;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;122.0;"Aparelhos de iluminação (incluídos os projetores) e suas partes, não especificados nem compreendidos em outras posições; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes, contendo uma fonte luminosa fixa permanente, e suas partes não especificadas nem compreendidas em outras posições, com exceção dos itens classificados nos CEST 21.123.00, 21.124,00 e 21.125.00"
2112300;940510;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;123.0;Lustres e outros aparelhos elétricos de iluminação, próprios para serem suspensos ou fixados no teto ou na parede, exceto os dos tipos utilizados na iluminação pública, e suas partes
2112300;94059;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;123.0;Lustres e outros aparelhos elétricos de iluminação, próprios para serem suspensos ou fixados no teto ou na parede, exceto os dos tipos utilizados na iluminação pública, e suas partes
2112400;94052000;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;124.0;Abajures de cabeceiras, de escritório e lampadários de interior, elétricos e suas partes
2112400;94059;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;124.0;Abajures de cabeceiras, de escritório e lampadários de interior, elétricos e suas partes
2112500;940540;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;125.0;Outros aparelhos elétricos de iluminação e suas partes
2112500;94059;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;125.0;Outros aparelhos elétricos de iluminação e suas partes
2112600;85423190;21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;126.0;Microprocessador
2200100;2309;22. Rações para animais domésticos;1.0;Ração tipo “pet” para animais domésticos
2300100;210500;23. Sorvetes e preparados para fabricação de sorvetes em máquinas;1.0;Sorvetes de qualquer espécie
2300200;1806;23. Sorvetes e preparados para fabricação de sorvetes em máquinas;2.0;Preparados para fabricação de sorvete em máquina
2300200;1901;23. Sorvetes e preparados para fabricação de sorvetes em máquinas;2.0;Preparados para fabricação de sorvete em máquina
2300200;2106;23. Sorvetes e preparados para fabricação de sorvetes em máquinas;2.0;Preparados para fabricação de sorvete em máquina
2400100;3208;24. Tintas e vernizes;1.0;Tintas, vernizes
2400100;3209;24. Tintas e vernizes;1.0;Tintas, vernizes
2400100;321000;24. Tintas e vernizes;1.0;Tintas, vernizes
2400200;2821;24. Tintas e vernizes;2.0;Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados no código 3206.11.19
2400200;32041700;24. Tintas e vernizes;2.0;Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados no código 3206.11.19
2400200;3206;24. Tintas e vernizes;2.0;Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados no código 3206.11.19
2400300;3204;24. Tintas e vernizes;3.0;Corantes para aplicação em bases, tintas e vernizes
2400300;32050000;24. Tintas e vernizes;3.0;Corantes para aplicação em bases, tintas e vernizes
2400300;3206;24. Tintas e vernizes;3.0;Corantes para aplicação em bases, tintas e vernizes
2400300;3212;24. Tintas e vernizes;3.0;Corantes para aplicação em bases, tintas e vernizes
2500100;87021000;25. Veículos automotores;1.0;Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com motor de pistão, de ignição por compressão (diesel ou semidiesel), com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³
2500200;87029090;25. Veículos automotores;2.0;Outros veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³
